debug2ewM6:debugSnVhw,10,1636576724117,"{""state"": {""players"": [{""position"": [5, 4], ""orientation"": [0, -1]}, {""position"": [1, 2], ""orientation"": [0, -1]}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""joint_action"": [[-1, 0], [0, 0]], ""next_state"": {""players"": [{""position"": [4, 4], ""orientation"": [-1, 0]}, {""position"": [1, 2], ""orientation"": [0, -1]}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""reward"": 0, ""time_left"": 29, ""score"": 0, ""time_elapsed"": 1.5, ""cur_gameloop"": 9, ""datetime"": 1636576724117, ""participant_id"": ""MTuCzHmJZqug"", ""layout_name"": ""training0"", ""layout"": [""XXXXXXX"", ""XPXOXDX"", ""X2    S"", ""XPXOXDX"", ""X    1S"", ""XXXXXXX""], ""round_num"": 0, ""round_type"": ""training""}"
debug2ewM6:debugSnVhw,11,1636576724267,"{""state"": {""players"": [{""position"": [4, 4], ""orientation"": [-1, 0]}, {""position"": [1, 2], ""orientation"": [0, -1]}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""joint_action"": [[-1, 0], [1, 0]], ""next_state"": {""players"": [{""position"": [3, 4], ""orientation"": [-1, 0]}, {""position"": [2, 2], ""orientation"": [1, 0]}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""reward"": 0, ""time_left"": 28, ""score"": 0, ""time_elapsed"": 1.65, ""cur_gameloop"": 10, ""datetime"": 1636576724267, ""participant_id"": ""MTuCzHmJZqug"", ""layout_name"": ""training0"", ""layout"": [""XXXXXXX"", ""XPXOXDX"", ""X2    S"", ""XPXOXDX"", ""X    1S"", ""XXXXXXX""], ""round_num"": 0, ""round_type"": ""training""}"
debug2ewM6:debugSnVhw,12,1636576724417,"{""state"": {""players"": [{""position"": [3, 4], ""orientation"": [-1, 0]}, {""position"": [2, 2], ""orientation"": [1, 0]}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""joint_action"": [[0, 0], [0, 0]], ""next_state"": {""players"": [{""position"": [3, 4], ""orientation"": [-1, 0]}, {""position"": [2, 2], ""orientation"": [1, 0]}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""reward"": 0, ""time_left"": 28, ""score"": 0, ""time_elapsed"": 1.8, ""cur_gameloop"": 11, ""datetime"": 1636576724417, ""participant_id"": ""MTuCzHmJZqug"", ""layout_name"": ""training0"", ""layout"": [""XXXXXXX"", ""XPXOXDX"", ""X2    S"", ""XPXOXDX"", ""X    1S"", ""XXXXXXX""], ""round_num"": 0, ""round_type"": ""training""}"
debug2ewM6:debugSnVhw,13,1636576724567,"{""state"": {""players"": [{""position"": [3, 4], ""orientation"": [-1, 0]}, {""position"": [2, 2], ""orientation"": [1, 0]}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""joint_action"": [[0, 0], [1, 0]], ""next_state"": {""players"": [{""position"": [3, 4], ""orientation"": [-1, 0]}, {""position"": [3, 2], ""orientation"": [1, 0]}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""reward"": 0, ""time_left"": 28, ""score"": 0, ""time_elapsed"": 1.95, ""cur_gameloop"": 12, ""datetime"": 1636576724567, ""participant_id"": ""MTuCzHmJZqug"", ""layout_name"": ""training0"", ""layout"": [""XXXXXXX"", ""XPXOXDX"", ""X2    S"", ""XPXOXDX"", ""X    1S"", ""XXXXXXX""], ""round_num"": 0, ""round_type"": ""training""}"
debug2ewM6:debugSnVhw,14,1636576724717,"{""state"": {""players"": [{""position"": [3, 4], ""orientation"": [-1, 0]}, {""position"": [3, 2], ""orientation"": [1, 0]}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""joint_action"": [[0, -1], [0, 0]], ""next_state"": {""players"": [{""position"": [3, 4], ""orientation"": [0, -1]}, {""position"": [3, 2], ""orientation"": [1, 0]}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""reward"": 0, ""time_left"": 28, ""score"": 0, ""time_elapsed"": 2.1, ""cur_gameloop"": 13, ""datetime"": 1636576724717, ""participant_id"": ""MTuCzHmJZqug"", ""layout_name"": ""training0"", ""layout"": [""XXXXXXX"", ""XPXOXDX"", ""X2    S"", ""XPXOXDX"", ""X    1S"", ""XXXXXXX""], ""round_num"": 0, ""round_type"": ""training""}"
debug2ewM6:debugSnVhw,15,1636576724867,"{""state"": {""players"": [{""position"": [3, 4], ""orientation"": [0, -1]}, {""position"": [3, 2], ""orientation"": [1, 0]}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""joint_action"": [[0, 0], [0, -1]], ""next_state"": {""players"": [{""position"": [3, 4], ""orientation"": [0, -1]}, {""position"": [3, 2], ""orientation"": [0, -1]}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""reward"": 0, ""time_left"": 28, ""score"": 0, ""time_elapsed"": 2.25, ""cur_gameloop"": 14, ""datetime"": 1636576724867, ""participant_id"": ""MTuCzHmJZqug"", ""layout_name"": ""training0"", ""layout"": [""XXXXXXX"", ""XPXOXDX"", ""X2    S"", ""XPXOXDX"", ""X    1S"", ""XXXXXXX""], ""round_num"": 0, ""round_type"": ""training""}"
debug2ewM6:debugSnVhw,16,1636576725017,"{""state"": {""players"": [{""position"": [3, 4], ""orientation"": [0, -1]}, {""position"": [3, 2], ""orientation"": [0, -1]}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""joint_action"": [""INTERACT"", [0, 0]], ""next_state"": {""players"": [{""position"": [3, 4], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [3, 4]}}, {""position"": [3, 2], ""orientation"": [0, -1]}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""reward"": 0, ""time_left"": 28, ""score"": 0, ""time_elapsed"": 2.4, ""cur_gameloop"": 15, ""datetime"": 1636576725017, ""participant_id"": ""MTuCzHmJZqug"", ""layout_name"": ""training0"", ""layout"": [""XXXXXXX"", ""XPXOXDX"", ""X2    S"", ""XPXOXDX"", ""X    1S"", ""XXXXXXX""], ""round_num"": 0, ""round_type"": ""training""}"
debug2ewM6:debugSnVhw,17,1636576725167,"{""state"": {""players"": [{""position"": [3, 4], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [3, 4]}}, {""position"": [3, 2], ""orientation"": [0, -1]}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""joint_action"": [[0, 0], ""INTERACT""], ""next_state"": {""players"": [{""position"": [3, 4], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [3, 4]}}, {""position"": [3, 2], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [3, 2]}}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""reward"": 0, ""time_left"": 27, ""score"": 0, ""time_elapsed"": 2.55, ""cur_gameloop"": 16, ""datetime"": 1636576725167, ""participant_id"": ""MTuCzHmJZqug"", ""layout_name"": ""training0"", ""layout"": [""XXXXXXX"", ""XPXOXDX"", ""X2    S"", ""XPXOXDX"", ""X    1S"", ""XXXXXXX""], ""round_num"": 0, ""round_type"": ""training""}"
debug2ewM6:debugSnVhw,18,1636576725317,"{""state"": {""players"": [{""position"": [3, 4], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [3, 4]}}, {""position"": [3, 2], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [3, 2]}}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""joint_action"": [[0, 0], [0, 0]], ""next_state"": {""players"": [{""position"": [3, 4], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [3, 4]}}, {""position"": [3, 2], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [3, 2]}}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""reward"": 0, ""time_left"": 27, ""score"": 0, ""time_elapsed"": 2.7, ""cur_gameloop"": 17, ""datetime"": 1636576725317, ""participant_id"": ""MTuCzHmJZqug"", ""layout_name"": ""training0"", ""layout"": [""XXXXXXX"", ""XPXOXDX"", ""X2    S"", ""XPXOXDX"", ""X    1S"", ""XXXXXXX""], ""round_num"": 0, ""round_type"": ""training""}"
debug2ewM6:debugSnVhw,19,1636576725467,"{""state"": {""players"": [{""position"": [3, 4], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [3, 4]}}, {""position"": [3, 2], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [3, 2]}}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""joint_action"": [[-1, 0], [-1, 0]], ""next_state"": {""players"": [{""position"": [2, 4], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [2, 4]}}, {""position"": [2, 2], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [2, 2]}}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""reward"": 0, ""time_left"": 27, ""score"": 0, ""time_elapsed"": 2.85, ""cur_gameloop"": 18, ""datetime"": 1636576725467, ""participant_id"": ""MTuCzHmJZqug"", ""layout_name"": ""training0"", ""layout"": [""XXXXXXX"", ""XPXOXDX"", ""X2    S"", ""XPXOXDX"", ""X    1S"", ""XXXXXXX""], ""round_num"": 0, ""round_type"": ""training""}"
debug2ewM6:debugSnVhw,20,1636576725617,"{""state"": {""players"": [{""position"": [2, 4], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [2, 4]}}, {""position"": [2, 2], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [2, 2]}}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""joint_action"": [[-1, 0], [0, 0]], ""next_state"": {""players"": [{""position"": [1, 4], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [1, 4]}}, {""position"": [2, 2], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [2, 2]}}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""reward"": 0, ""time_left"": 27, ""score"": 0, ""time_elapsed"": 3, ""cur_gameloop"": 19, ""datetime"": 1636576725617, ""participant_id"": ""MTuCzHmJZqug"", ""layout_name"": ""training0"", ""layout"": [""XXXXXXX"", ""XPXOXDX"", ""X2    S"", ""XPXOXDX"", ""X    1S"", ""XXXXXXX""], ""round_num"": 0, ""round_type"": ""training""}"
debug2ewM6:debugSnVhw,21,1636576725767,"{""state"": {""players"": [{""position"": [1, 4], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [1, 4]}}, {""position"": [2, 2], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [2, 2]}}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""joint_action"": [[-1, 0], [-1, 0]], ""next_state"": {""players"": [{""position"": [1, 4], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [1, 4]}}, {""position"": [1, 2], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [1, 2]}}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""reward"": 0, ""time_left"": 27, ""score"": 0, ""time_elapsed"": 3.15, ""cur_gameloop"": 20, ""datetime"": 1636576725767, ""participant_id"": ""MTuCzHmJZqug"", ""layout_name"": ""training0"", ""layout"": [""XXXXXXX"", ""XPXOXDX"", ""X2    S"", ""XPXOXDX"", ""X    1S"", ""XXXXXXX""], ""round_num"": 0, ""round_type"": ""training""}"
debug2ewM6:debugSnVhw,22,1636576725917,"{""state"": {""players"": [{""position"": [1, 4], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [1, 4]}}, {""position"": [1, 2], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [1, 2]}}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""joint_action"": [[0, 0], [0, 0]], ""next_state"": {""players"": [{""position"": [1, 4], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [1, 4]}}, {""position"": [1, 2], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [1, 2]}}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""reward"": 0, ""time_left"": 27, ""score"": 0, ""time_elapsed"": 3.3, ""cur_gameloop"": 21, ""datetime"": 1636576725917, ""participant_id"": ""MTuCzHmJZqug"", ""layout_name"": ""training0"", ""layout"": [""XXXXXXX"", ""XPXOXDX"", ""X2    S"", ""XPXOXDX"", ""X    1S"", ""XXXXXXX""], ""round_num"": 0, ""round_type"": ""training""}"
debug2ewM6:debugSnVhw,23,1636576726067,"{""state"": {""players"": [{""position"": [1, 4], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [1, 4]}}, {""position"": [1, 2], ""orientation"": [-1, 0], ""held_object"": {""name"": ""onion"", ""position"": [1, 2]}}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""joint_action"": [[0, -1], [0, -1]], ""next_state"": {""players"": [{""position"": [1, 4], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [1, 4]}}, {""position"": [1, 2], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [1, 2]}}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""reward"": 0, ""time_left"": 27, ""score"": 0, ""time_elapsed"": 3.45, ""cur_gameloop"": 22, ""datetime"": 1636576726067, ""participant_id"": ""MTuCzHmJZqug"", ""layout_name"": ""training0"", ""layout"": [""XXXXXXX"", ""XPXOXDX"", ""X2    S"", ""XPXOXDX"", ""X    1S"", ""XXXXXXX""], ""round_num"": 0, ""round_type"": ""training""}"
debug2ewM6:debugSnVhw,24,1636576726218,"{""state"": {""players"": [{""position"": [1, 4], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [1, 4]}}, {""position"": [1, 2], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [1, 2]}}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""joint_action"": [[0, 0], [0, 0]], ""next_state"": {""players"": [{""position"": [1, 4], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [1, 4]}}, {""position"": [1, 2], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [1, 2]}}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""reward"": 0, ""time_left"": 26, ""score"": 0, ""time_elapsed"": 3.601, ""cur_gameloop"": 23, ""datetime"": 1636576726218, ""participant_id"": ""MTuCzHmJZqug"", ""layout_name"": ""training0"", ""layout"": [""XXXXXXX"", ""XPXOXDX"", ""X2    S"", ""XPXOXDX"", ""X    1S"", ""XXXXXXX""], ""round_num"": 0, ""round_type"": ""training""}"
debug2ewM6:debugSnVhw,25,1636576726367,"{""state"": {""players"": [{""position"": [1, 4], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [1, 4]}}, {""position"": [1, 2], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [1, 2]}}], ""objects"": {}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""joint_action"": [[0, 0], ""INTERACT""], ""next_state"": {""players"": [{""position"": [1, 4], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [1, 4]}}, {""position"": [1, 2], ""orientation"": [0, -1]}], ""objects"": {""1,1"": {""name"": ""soup"", ""position"": [1, 1], ""state"": [""onion"", 1, 0]}}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""reward"": 0, ""time_left"": 26, ""score"": 0, ""time_elapsed"": 3.75, ""cur_gameloop"": 24, ""datetime"": 1636576726367, ""participant_id"": ""MTuCzHmJZqug"", ""layout_name"": ""training0"", ""layout"": [""XXXXXXX"", ""XPXOXDX"", ""X2    S"", ""XPXOXDX"", ""X    1S"", ""XXXXXXX""], ""round_num"": 0, ""round_type"": ""training""}"
debug2ewM6:debugSnVhw,26,1636576726517,"{""state"": {""players"": [{""position"": [1, 4], ""orientation"": [0, -1], ""held_object"": {""name"": ""onion"", ""position"": [1, 4]}}, {""position"": [1, 2], ""orientation"": [0, -1]}], ""objects"": {""1,1"": {""name"": ""soup"", ""position"": [1, 1], ""state"": [""onion"", 1, 0]}}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""joint_action"": [""INTERACT"", [0, 0]], ""next_state"": {""players"": [{""position"": [1, 4], ""orientation"": [0, -1]}, {""position"": [1, 2], ""orientation"": [0, -1]}], ""objects"": {""1,1"": {""name"": ""soup"", ""position"": [1, 1], ""state"": [""onion"", 1, 0]}, ""1,3"": {""name"": ""soup"", ""position"": [1, 3], ""state"": [""onion"", 1, 0]}}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""reward"": 0, ""time_left"": 26, ""score"": 0, ""time_elapsed"": 3.9, ""cur_gameloop"": 25, ""datetime"": 1636576726517, ""participant_id"": ""MTuCzHmJZqug"", ""layout_name"": ""training0"", ""layout"": [""XXXXXXX"", ""XPXOXDX"", ""X2    S"", ""XPXOXDX"", ""X    1S"", ""XXXXXXX""], ""round_num"": 0, ""round_type"": ""training""}"
debug2ewM6:debugSnVhw,27,1636576726667,"{""state"": {""players"": [{""position"": [1, 4], ""orientation"": [0, -1]}, {""position"": [1, 2], ""orientation"": [0, -1]}], ""objects"": {""1,1"": {""name"": ""soup"", ""position"": [1, 1], ""state"": [""onion"", 1, 0]}, ""1,3"": {""name"": ""soup"", ""position"": [1, 3], ""state"": [""onion"", 1, 0]}}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""joint_action"": [[0, 0], [1, 0]], ""next_state"": {""players"": [{""position"": [1, 4], ""orientation"": [0, -1]}, {""position"": [2, 2], ""orientation"": [1, 0]}], ""objects"": {""1,1"": {""name"": ""soup"", ""position"": [1, 1], ""state"": [""onion"", 1, 0]}, ""1,3"": {""name"": ""soup"", ""position"": [1, 3], ""state"": [""onion"", 1, 0]}}, ""order_list"": [""onion""], ""pot_explosion"": false}, ""reward"": 0, ""time_left"": 26, ""score"": 0, ""time_elapsed"": 4.05, ""cur_gameloop"": 26, ""datetime"": 1636576726667, ""participant_id"": ""MTuCzHmJZqug"", ""layout_name"": ""training0"", ""layout"": [""XXXXXXX"", ""XPXOXDX"", ""X2    S"", ""XPXOXDX"", ""X    1S"", ""XXXXXXX""], ""round_num"": 0, ""round_type"": ""training""}"
